iteration,before,after,diff
887,581260400,581261969,1569
888,581262186,581263759,1573
889,581263974,581268337,4363
890,581268599,581270180,1581
891,581270405,581271973,1568
892,581272192,581273760,1568
893,581273980,581275548,1568
894,581275764,581277336,1572
895,581277552,581279120,1568
896,581279340,581280908,1568
897,581281126,581282699,1573
898,581282917,581284491,1574
899,581284709,581286280,1571
900,581286498,581288073,1575
901,581288294,581289869,1575
902,581290085,581291659,1574
903,581291877,581293449,1572
904,581293668,581295238,1570
905,581295454,581297019,1565
906,581297236,581298808,1572
907,581299025,581300589,1564
908,581300807,581302372,1565
909,581302591,581304154,1563
910,581304372,581305932,1560
911,581306157,581307721,1564
912,581307937,581309498,1561
913,581309716,581311282,1566
914,581311500,581313141,1641
915,581313410,581314982,1572
916,581315197,581316769,1572
917,581316984,581318554,1570
918,581318770,581320338,1568
919,581320555,581322129,1574
920,581322348,581323915,1567
921,581324133,581325709,1576
922,581325930,581327498,1568
923,581327718,581329291,1573
924,581329507,581331075,1568
925,581331291,581332860,1569
926,581333079,581334648,1569
927,581334867,581336432,1565
928,581336649,581338213,1564
929,581338433,581339995,1562
930,581340213,581341777,1564
931,581341996,581343598,1602
932,581343814,581347871,4057
933,581348121,581349712,1591
934,581349937,581351512,1575
935,581351730,581353309,1579
936,581353526,581355110,1584
937,581355325,581356902,1577
938,581357119,581358689,1570
939,581358904,581360476,1572
940,581360694,581362265,1571
941,581362481,581364050,1569
942,581364267,581365833,1566
943,581366049,581367616,1567
944,581367832,581369395,1563
945,581369610,581371169,1559
946,581371388,581372958,1570
947,581373189,581374757,1568
948,581374972,581376535,1563
949,581376752,581378321,1569
950,581378539,581380107,1568
951,581380322,581381887,1565
952,581382104,581383675,1571
953,581383892,581385464,1572
954,581385685,581387258,1573
955,581387475,581389052,1577
956,581389269,581390838,1569
957,581391059,581392624,1565
958,581392841,581394406,1565
959,581394622,581396190,1568
960,581396407,581397972,1565
961,581398190,581399756,1566
962,581399972,581401537,1565
963,581401756,581403317,1561
964,581403534,581405094,1560
965,581405309,581406880,1571
966,581407098,581408668,1570
967,581408884,581410451,1567
968,581410669,581412237,1568
969,581412472,581414052,1580
970,581414317,581415895,1578
971,581416112,581417685,1573
972,581417905,581419484,1579
973,581419701,581421268,1567
974,581421489,581423095,1606
975,581423312,581427341,4029
976,581427589,581429166,1577
977,581429389,581430964,1575
978,581431181,581432757,1576
979,581432975,581434547,1572
980,581434764,581436338,1574
981,581436554,581438131,1577
